PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,zn,z,n
0.27103305,-1.101794,0.8067668,-0.06485357,1.3447155,0.5720935,-0.5821313,1.5345634,-0.09549967,-1.5720625,53-68,53,68
0.19107984,-1.1618221,-0.9649381,0.071321614,0.8172945,0.789603,-0.5808305,1.6229095,-0.17257322,-1.5311582,53-69,53,69
0.2134002,-1.0847108,0.9156962,-0.08454377,1.0943083,0.6656393,-0.66565937,1.6816615,-0.27241832,-1.6028019,53-70,53,70
0.13768768,-1.1463126,-0.90737325,0.12287202,0.6305403,0.84026104,-0.66459775,1.6931081,-0.43452558,-1.6480073,53-71,53,71
0.18342096,-1.0895259,0.92233104,-0.029227803,0.8566432,0.8465577,-0.5873781,1.7109435,-0.4112781,-1.5718453,53-72,53,72
0.09378806,-1.1525065,-0.914918,0.11700688,0.49895635,1.0054785,-0.5578221,1.700185,-0.3289404,-1.7054023,53-73,53,73
0.13852091,-1.0968399,1.0011437,-0.13728204,0.65445894,1.0178447,-0.37536666,1.7790847,-0.31187952,-1.4339503,53-74,53,74
0.034710824,-1.159622,-0.68358487,0.030366464,0.13086769,1.2458167,-0.31683895,1.8410568,-0.25219488,-1.5589392,53-75,53,75
0.09284267,-1.0979851,1.0839121,-0.19911471,0.41127992,1.167921,-0.17820272,1.8424933,-0.49291414,-1.2566692,53-76,53,76
0.008257599,-1.1344867,-0.5993881,0.07823848,-0.09039362,1.3777869,-0.069859274,1.8483908,-0.45829603,-1.1699822,53-77,53,77
0.043349598,-1.0976977,1.1550046,-0.20566736,0.26794282,1.3146044,0.10037366,1.910436,-0.4360831,-1.0774952,53-78,53,78
-0.021824654,-1.1390252,-0.5734363,0.011139873,-0.3264076,1.5943794,0.18515359,2.0575907,-0.6454147,-0.8538764,53-79,53,79
0.032692038,-1.0774522,1.2633715,-0.13173623,0.03315785,1.4615682,0.34393674,2.1207151,-0.6021385,-0.57163614,53-80,53,80
-0.07330061,-1.1183088,-0.37025654,0.024731364,-0.4587039,1.7281427,0.4207652,2.0929012,-0.7184882,-0.59648186,53-81,53,81
-0.049128145,-1.0824598,1.4125944,-0.20807299,0.1676793,1.393942,0.6148972,2.2786455,-0.4714736,-0.020325357,53-82,53,82
-0.1404061,-1.1654203,-1.1774092,-0.14700525,0.9707801,0.7942869,0.5538844,2.3101742,-0.48062593,0.21551678,53-83,53,83
-0.12523225,-1.1186277,0.11276454,-0.24464294,2.324404,0.12801051,0.6514974,2.0801291,-0.3879532,0.41519094,53-84,53,84
-0.17819822,-1.1693921,-1.5238004,-0.14975487,1.862217,0.3952711,0.6268515,1.9763291,-0.083759524,0.2566242,53-85,53,85
-0.17088994,-1.1083132,0.23724902,-0.2173781,2.1846685,0.20324363,0.19776389,1.9394131,-0.218662,-0.27177152,53-86,53,86
-0.2491657,-1.1683335,-1.4480529,-0.0014108898,1.8286594,0.40360355,0.29830506,1.782402,-0.09811026,-0.38313746,53-87,53,87
-0.23038676,-1.1088995,0.29667827,-0.10903375,2.2162738,0.24850345,0.1296847,1.7480911,0.095717125,-0.6955962,53-88,53,88
-0.28713924,-1.1646369,-1.3656756,0.13057075,1.4557421,0.576932,-0.19574444,1.686456,0.06141958,-0.99151933,53-89,53,89
-0.27374706,-1.0962809,0.5545535,-0.17907898,1.8415123,0.54125565,-0.08188423,1.4684721,0.12092948,-1.1566712,53-90,53,90
-0.3552549,-1.1554029,-1.1033924,0.16554902,1.0661082,0.87164444,-0.07344864,1.570002,0.0053934725,-1.1681535,53-91,53,91
-0.3324826,-1.0978221,0.72341526,-0.118758924,1.106696,0.9659686,0.054248873,1.4729059,-0.041988146,-1.0870228,53-92,53,92
-0.4092947,-1.1436454,-0.9978802,0.13799103,0.5177974,1.1582683,-0.12694566,1.4767544,-0.20853414,-1.2417638,53-93,53,93
-0.37216526,-1.0898141,0.91695106,-0.04505095,1.012356,0.9377568,0.14230143,1.4594581,-0.14091268,-0.85580695,53-94,53,94
0.64364916,0.76693374,0.3800952,-0.57325846,1.7561514,0.96196383,0.24289587,1.2115966,-0.6582845,0.5226771,54-54,54,54
0.55166614,0.68703574,-1.2510126,-0.48338982,1.3276509,1.162261,0.13172174,1.2666386,-0.6670526,0.36270928,54-55,54,55
0.5709941,0.74970925,0.422067,-0.45793617,1.8460548,0.95491374,0.059840325,1.145314,-0.31917605,0.04723814,54-56,54,56
0.47191077,0.6808968,-1.3241345,-0.40399018,1.5231702,1.0464748,-0.21704435,1.0613997,-0.44296718,-0.2722299,54-57,54,57
0.5058276,0.7649889,0.4990309,-0.4299709,2.054667,0.8430589,-0.12858514,1.0617948,-0.18753836,-0.08664525,54-58,54,58
0.43723845,0.6944044,-1.3619596,-0.24463344,1.7088374,0.8581827,-0.3869159,1.0289501,-0.14874706,-0.35681453,54-59,54,59
0.44611445,0.7471759,0.58454627,-0.5060381,1.8711011,0.91778845,-0.5515764,0.998743,0.036135744,-0.6273648,54-60,54,60
0.34232062,0.69334024,-1.1863568,-0.28812963,1.165395,1.2498736,-0.49009976,0.8899935,-0.10234073,-0.8455314,54-61,54,61
0.38215294,0.74381447,0.6236831,-0.39472267,1.4929276,1.0860242,-0.45982602,1.0610946,-0.06359773,-0.42122835,54-62,54,62
0.27742383,0.6841866,-1.1886109,-0.3154808,1.1237231,1.3249274,-0.53539944,1.044741,0.093962036,-0.6700459,54-63,54,63
0.33405557,0.76376414,0.77496153,-0.43392533,1.5063277,1.1396182,-0.58863986,0.92189604,0.01611532,-0.919311,54-64,54,64
0.23603742,0.7000003,-1.0544962,-0.23893102,0.9398141,1.3718371,-0.717045,1.041723,-0.08278365,-0.9711446,54-65,54,65
0.25294176,0.75647795,0.715008,-0.39818695,1.5256746,1.0577095,-0.71870106,0.9887394,-0.008673918,-0.8836586,54-66,54,66
0.19994128,0.68889874,-1.108778,-0.25009435,1.0007823,1.2933726,-0.78444034,1.0204283,0.041901197,-0.99158096,54-67,54,67
0.2162047,0.7470495,0.7317462,-0.39753696,1.4279635,1.1760724,-0.77858925,0.92179424,0.21914311,-1.033142,54-68,54,68
0.13625148,0.6870212,-1.0399584,-0.26136175,0.9005429,1.3935817,-0.77728903,1.0101404,0.14206968,-0.9922377,54-69,54,69
0.15857185,0.76413274,0.84067565,-0.4172273,1.1775564,1.2696184,-0.8621173,1.0688926,0.042224377,-1.0638818,54-70,54,70
0.08285934,0.70253056,-0.98239356,-0.20981136,0.71378857,1.4442403,-0.8610559,1.0803391,-0.11988274,-1.1090871,54-71,54,71
0.1285926,0.75931734,0.84731054,-0.36191115,0.9398913,1.4505367,-0.7838363,1.0981746,-0.09663518,-1.0329249,54-72,54,72
0.038959723,0.69633657,-0.9899384,-0.21567652,0.58220464,1.6094575,-0.75428015,1.087416,-0.014297836,-1.1664821,54-73,54,73
0.08369257,0.7520034,0.9261233,-0.46996537,0.7377072,1.6218234,-0.5718249,1.1663154,0.0027633423,-0.8950298,54-74,54,74
-0.02011751,0.689221,-0.75860524,-0.30231693,0.21411586,1.8497957,-0.5132969,1.2282878,0.06244806,-1.0200185,54-75,54,75
0.038014334,0.7508584,1.0088917,-0.5317981,0.49452803,1.7718999,-0.3746608,1.2297245,-0.17827159,-0.7177489,54-76,54,76
-0.046570748,0.7143565,-0.6744086,-0.25444493,-0.0071455273,1.9817663,-0.2663176,1.235622,-0.1436532,-0.631062,54-77,54,77
-0.011478745,0.7511455,1.0799843,-0.53835076,0.35119092,1.9185835,-0.096084565,1.297667,-0.12144005,-0.5385748,54-78,54,78
-0.076652996,0.70981807,-0.6484568,-0.3215435,-0.24315937,2.1983583,-0.011304328,1.4448215,-0.33077207,-0.31495583,54-79,54,79
-0.0221363,0.7713914,1.188351,-0.46441954,0.11640607,2.065547,0.1474787,1.5079463,-0.28749582,-0.032715607,54-80,54,80
-0.12812895,0.73053473,-0.4452771,-0.30795193,-0.37545562,2.3321226,0.22430709,1.4801323,-0.4038456,-0.057561494,54-81,54,81
-0.10395649,0.7663835,1.3375738,-0.54075646,0.25092748,1.9979211,0.4184392,1.6658766,-0.15683056,0.5185951,54-82,54,82
-0.19523443,0.6834226,-1.2524296,-0.47968873,1.0540282,1.3982657,0.35742614,1.697405,-0.16598308,0.75443715,54-83,54,83
-0.18006061,0.7302154,0.03774401,-0.5773264,2.4076524,0.73198944,0.455039,1.4673603,-0.07331035,0.9541112,54-84,54,84
-0.23302655,0.6794512,-1.5988212,-0.4824383,1.9454646,0.99925005,0.4303933,1.3635597,0.2308834,0.7955447,54-85,54,85
-0.2257183,0.74053013,0.16222844,-0.5500614,2.2679167,0.8072228,0.0013059805,1.326644,0.09598086,0.2671487,54-86,54,86
-0.30399403,0.6805098,-1.5230733,-0.33409423,1.9119077,1.0075827,0.10184696,1.1696333,0.21653254,0.15578291,54-87,54,87
-0.2852151,0.73994374,0.2216577,-0.44171724,2.2995222,0.8524826,-0.06677336,1.1353225,0.41035998,-0.15667588,54-88,54,88
-0.34196758,0.6842065,-1.4406959,-0.2021127,1.5389904,1.1809111,-0.39220268,1.073687,0.3760624,-0.452599,54-89,54,89
-0.3285754,0.75256246,0.479533,-0.5117624,1.9247602,1.1452348,-0.27834252,0.8557033,0.4355723,-0.6177508,54-90,54,90
-0.41008323,0.69344044,-1.1784129,-0.16713431,1.1493565,1.4756235,-0.26990673,0.9572327,0.32003635,-0.6292332,54-91,54,91
-0.38731095,0.7510212,0.6483947,-0.45144242,1.1899443,1.5699478,-0.14220928,0.8601367,0.27265477,-0.5481026,54-92,54,92
-0.464123,0.70519805,-1.0729004,-0.19469234,0.6010455,1.7622473,-0.32340387,0.86398536,0.106108755,-0.7028431,54-93,54,93
-0.42699355,0.75902903,0.84193045,-0.37773433,1.0956041,1.5417359,-0.054156885,0.84668916,0.17373028,-0.3168865,54-94,54,94
-0.48729724,0.7017609,-1.0185308,-0.18780375,0.5553685,1.7259306,-0.06336848,0.7720912,0.16441894,-0.46463537,54-95,54,95
-0.4659814,0.7590257,0.85429776,-0.47872087,0.9868584,1.6835983,0.0525037,0.7464083,0.23125544,-0.5554219,54-96,54,96
0.4281878,-1.2473863,-1.2545197,-0.3690704,1.2702229,0.6759462,-0.50029796,0.47482678,-0.22014962,-0.13222452,55-57,55,57
0.46210465,-1.1632944,0.5686458,-0.39505097,1.8017201,0.47253025,-0.41183862,0.47522172,0.03527919,0.05336023,55-58,55,58
0.39351553,-1.2338791,-1.2923447,-0.20971362,1.4558898,0.48765394,-0.6701694,0.44237688,0.07407033,-0.21680914,55-59,55,59
0.40239146,-1.1811075,0.6541609,-0.47111842,1.6181536,0.5472596,-0.83482933,0.41216964,0.25895315,-0.48735926,55-60,55,60
0.29859772,-1.2349428,-1.1167423,-0.2532098,0.9124478,0.8793452,-0.7733533,0.3034205,0.12047666,-0.70552593,55-61,55,61
0.33843002,-1.1844689,0.6932979,-0.35980284,1.2399805,0.7154957,-0.7430795,0.47452155,0.1592197,-0.28122288,55-62,55,62
0.23370086,-1.2440965,-1.1189961,-0.28056097,0.8707759,0.95439875,-0.8186528,0.4581679,0.31677952,-0.5300406,55-63,55,63
0.2903326,-1.1645192,0.8445762,-0.39900556,1.2533807,0.7690893,-0.8718931,0.3353231,0.23893297,-0.7793053,55-64,55,64
0.19231446,-1.2282829,-0.9848816,-0.20401114,0.6868668,1.0013087,-1.0002984,0.45515004,0.14003395,-0.83113915,55-65,55,65
0.2092188,-1.1718056,0.784623,-0.36326703,1.2727275,0.68718064,-1.0019547,0.40216613,0.21414359,-0.7436533,55-66,55,66
0.15621832,-1.2393847,-1.0391634,-0.21517463,0.74783504,0.922844,-1.0676936,0.43385527,0.26471868,-0.85157573,55-67,55,67
0.17248173,-1.1812336,0.8013611,-0.36261722,1.1750162,0.8055438,-1.0618427,0.33522096,0.44196063,-0.8931365,55-68,55,68
0.09252854,-1.2412617,-0.9703437,-0.22644198,0.64759576,1.0230532,-1.0605419,0.42356715,0.36488715,-0.85223216,55-69,55,69
0.11484889,-1.1641505,0.9102903,-0.3823074,0.9246091,0.8990896,-1.1453707,0.48231956,0.26504198,-0.92387635,55-70,55,70
0.03913637,-1.2257528,-0.9127787,-0.17489158,0.46084136,1.0737116,-1.1443092,0.49376598,0.10293481,-0.9690816,55-71,55,71
0.08486966,-1.168966,0.916925,-0.32699138,0.6869442,1.0800081,-1.0670896,0.51160145,0.12618233,-0.8929195,55-72,55,72
-0.0047632316,-1.2319465,-0.9203235,-0.18075669,0.32925734,1.2389289,-1.0375339,0.5008429,0.20851979,-1.0264765,55-73,55,73
0.039969616,-1.1762799,0.99573815,-0.43504554,0.48475987,1.251295,-0.8550782,0.57974225,0.22558074,-0.75502425,55-74,55,74
-0.063840464,-1.2390624,-0.6889905,-0.26739714,-0.038831376,1.4792671,-0.7965502,0.6417144,0.2852655,-0.88001335,55-75,55,75
-0.0057086204,-1.1774248,1.0785066,-0.49687833,0.24158081,1.4013712,-0.65791416,0.64315146,0.04454594,-0.57774335,55-76,55,76
-0.090293705,-1.2139268,-0.6047937,-0.21952513,-0.26009277,1.611237,-0.54957074,0.64904904,0.07916427,-0.4910565,55-77,55,77
-0.055201698,-1.1771377,1.1495988,-0.50343096,0.09824365,1.5480548,-0.37933785,0.7110938,0.10137731,-0.39856917,55-78,55,78
-0.12037595,-1.2184652,-0.57884204,-0.2866237,-0.49610648,1.8278295,-0.29455802,0.8582488,-0.10795437,-0.17495055,55-79,55,79
-0.06585925,-1.1568921,1.257966,-0.42949978,-0.13654119,1.6950182,-0.13577464,0.92137295,-0.06467834,0.10728983,55-80,55,80
-0.1718519,-1.1977485,-0.3756623,-0.27303213,-0.6284027,1.9615936,-0.05894633,0.89355934,-0.18102804,0.08244415,55-81,55,81
-0.14767945,-1.1618996,1.4071885,-0.5058366,-0.0020198803,1.6273922,0.13518557,1.0793039,0.06598668,0.65860057,55-82,55,82
-0.23895738,-1.2448608,-1.1828146,-0.44476888,0.80108094,1.0277369,0.0741727,1.1108319,0.056834567,0.8944428,55-83,55,83
-0.22378357,-1.1980679,0.10735881,-0.5424066,2.1547046,0.36146083,0.17178586,0.8807875,0.14950722,1.0941169,55-84,55,84
-0.2767495,-1.2488321,-1.5292062,-0.44751847,1.6925179,0.62872154,0.14713998,0.77698684,0.4537009,0.9355499,55-85,55,85
-0.26944128,-1.1877532,0.23184323,-0.51514167,2.0149693,0.43669418,-0.28194758,0.74007106,0.3187982,0.40715423,55-86,55,86
-0.347717,-1.2477733,-1.4534587,-0.2991744,1.6589606,0.637054,-0.18140668,0.5830602,0.43935007,0.29578826,55-87,55,87
-0.3289381,-1.1883396,0.29127246,-0.40679732,2.0465744,0.48195395,-0.35002676,0.54874915,0.6331776,-0.016670346,55-88,55,88
-0.38569057,-1.2440768,-1.3710812,-0.16719282,1.2860434,0.8103822,-0.6754559,0.48711398,0.5988799,-0.31259355,55-89,55,89
-0.3722983,-1.1757208,0.54914784,-0.47684246,1.6718138,0.7747059,-0.56159586,0.26913008,0.65838975,-0.47774535,55-90,55,90
-0.4538062,-1.2348427,-1.1087978,-0.13221452,0.8964093,1.105095,-0.55316013,0.37065962,0.54285383,-0.4892277,55-91,55,91
-0.43103388,-1.1772622,0.7180096,-0.41652256,0.93699676,1.1994194,-0.42546257,0.27356347,0.49547216,-0.40809727,55-92,55,92
-0.507846,-1.2230852,-1.0032855,-0.15977255,0.34809828,1.3917186,-0.60665715,0.27741233,0.32892638,-0.56283766,55-93,55,93
-0.47071654,-1.1692542,0.91154546,-0.3428145,0.8426567,1.1712071,-0.33741027,0.26011598,0.39654776,-0.1768812,55-94,55,94
-0.53102016,-1.2265221,-0.94891614,-0.15288395,0.30242124,1.3554016,-0.34662178,0.18551806,0.3872365,-0.3246298,55-95,55,95
-0.50970435,-1.1692576,0.92391276,-0.4438012,0.73391134,1.3130696,-0.23074964,0.15983534,0.45407295,-0.41541636,55-96,55,96
-0.5655071,-1.2261944,-0.89999056,-0.13753685,0.1524132,1.3846649,-0.41841078,0.12001379,0.29927886,-0.47218293,55-97,55,97
0.41607916,0.8780281,0.52160126,-0.67358863,1.5010198,0.28532395,-0.7392295,0.36761326,0.46868262,0.70534563,56-58,56,58
0.34749004,0.80744356,-1.3393892,-0.4882512,1.1551894,0.3004477,-0.9975599,0.33476856,0.50747377,0.4351762,56-59,56,59
0.356366,0.8602152,0.6071166,-0.7496559,1.3174533,0.36005348,-1.1622205,0.3045614,0.69235665,0.16462609,56-60,56,60
0.25257218,0.80637944,-1.1637869,-0.53174734,0.6117474,0.6921391,-1.1007441,0.19581214,0.5538801,-0.053540647,56-61,56,61
0.29240447,0.85685396,0.64625335,-0.6383403,0.93928,0.5282893,-1.0704701,0.3669129,0.5926231,0.3707625,56-62,56,62
0.18767536,0.7972258,-1.1660405,-0.5590985,0.57007545,0.76719254,-1.1460434,0.3505595,0.75018305,0.12194481,56-63,56,63
0.24430707,0.87680346,0.7975318,-0.6775431,0.9526802,0.581883,-1.1992838,0.22771484,0.6723364,-0.12732008,56-64,56,64
0.14628898,0.81303954,-1.031926,-0.48254874,0.38616621,0.8141023,-1.3276892,0.34754166,0.57343733,-0.17915386,56-65,56,65
0.1631933,0.86951697,0.7375784,-0.6418046,0.9720265,0.4999744,-1.3293453,0.29455778,0.64754695,-0.09166779,56-66,56,66
0.11019281,0.80193776,-1.0862079,-0.49371216,0.4471345,0.7356377,-1.3950843,0.32624698,0.6981221,-0.19959022,56-67,56,67
0.12645623,0.8600886,0.7543165,-0.64115465,0.8743157,0.6183377,-1.3892336,0.22761284,0.87536407,-0.24115112,56-68,56,68
0.04650303,0.8000605,-1.0173883,-0.5049795,0.3468952,0.83584726,-1.3879331,0.315959,0.7982905,-0.20024678,56-69,56,69
0.06882339,0.87717193,0.86324584,-0.6608448,0.62390864,0.7118834,-1.4727616,0.37471142,0.6984455,-0.27189094,56-70,56,70
-0.006889131,0.8155697,-0.9598233,-0.45342907,0.16014068,0.88650566,-1.4717005,0.3861579,0.53633827,-0.31709632,56-71,56,71
0.038844146,0.87235653,0.8698805,-0.605529,0.38624367,0.89280206,-1.3944807,0.40399304,0.5595856,-0.24093425,56-72,56,72
-0.050788738,0.80937594,-0.9673678,-0.45929423,0.02855678,1.0517229,-1.3649249,0.3932346,0.6419233,-0.37449116,56-73,56,73
-0.006055892,0.8650427,0.9486935,-0.71358305,0.18405914,1.0640888,-1.182469,0.472134,0.6589841,-0.10303907,56-74,56,74
-0.10986597,0.8022603,-0.736035,-0.5459346,-0.33953193,1.2920607,-1.1239411,0.534106,0.7186689,-0.22802797,56-75,56,75
-0.051734135,0.8638977,1.031462,-0.775416,-0.059119705,1.2141649,-0.9853051,0.53554296,0.47794956,0.07424207,56-76,56,76
-0.1363192,0.8273958,-0.6518383,-0.49806264,-0.56079334,1.4240309,-0.8769615,0.5414406,0.5125676,0.16092883,56-77,56,77
-0.1012272,0.86418486,1.1025544,-0.7819683,-0.20245692,1.3608489,-0.7067289,0.60348535,0.53478074,0.25341612,56-78,56,78
-0.16640146,0.82285726,-0.6258867,-0.5651612,-0.7968072,1.6406233,-0.6219485,0.7506401,0.32544914,0.47703496,56-79,56,79
-0.111884765,0.8844306,1.210921,-0.7080373,-0.4372416,1.5078121,-0.46316552,0.8137646,0.36872503,0.7592751,56-80,56,80
-0.2178774,0.8435738,-0.42270678,-0.55156976,-0.92910343,1.7743872,-0.38633707,0.78595084,0.25237536,0.7344294,56-81,56,81
-0.19370493,0.87942266,1.3601439,-0.784374,-0.30272037,1.4401859,-0.19220455,0.9716953,0.4993901,1.310586,56-82,56,82
-0.2849829,0.79646194,-1.2298596,-0.7233064,0.50038034,0.84053075,-0.2532183,1.0032239,0.49023786,1.546428,56-83,56,83
-0.26980907,0.8432546,0.060314283,-0.82094425,1.8540044,0.17425454,-0.15560515,0.7731787,0.5829106,1.7461021,56-84,56,84
-0.322775,0.79249054,-1.5762509,-0.72605604,1.3918173,0.44151524,-0.18025123,0.6693788,0.88710433,1.5875356,56-85,56,85
-0.3154668,0.8535694,0.18479873,-0.79367924,1.7142689,0.24948786,-0.6093384,0.63246256,0.7522016,1.0591397,56-86,56,86
-0.3937425,0.79354894,-1.5005032,-0.5777121,1.3582597,0.44984788,-0.5087974,0.47545177,0.87275344,0.94777375,56-87,56,87
-0.3749636,0.85298276,0.24422795,-0.6853346,1.7458745,0.29474765,-0.6774176,0.44114077,1.0665809,0.63531506,56-88,56,88
-0.43171605,0.7972456,-1.4181256,-0.44573042,0.98534286,0.6231762,-1.0028467,0.3795056,1.0322834,0.33939183,56-89,56,89
-0.41832384,0.8656018,0.5021033,-0.75538,1.3711128,0.5874997,-0.8889868,0.1615218,1.0917933,0.17423987,56-90,56,90
-0.4998317,0.80647963,-1.1558424,-0.4107521,0.59570867,0.9178888,-0.88055116,0.26305154,0.9762573,0.16275762,56-91,56,91
-0.4770594,0.86406034,0.67096484,-0.69506,0.6362961,1.0122129,-0.7528532,0.16595532,0.9288755,0.24388836,56-92,56,92
-0.55387145,0.8182371,-1.0503305,-0.4383101,0.04739764,1.2045124,-0.93404824,0.16980392,0.7623297,0.08914765,56-93,56,93
-0.51674205,0.87206817,0.864501,-0.6213522,0.5419561,0.9840009,-0.66480094,0.15250736,0.8299511,0.47510436,56-94,56,94
-0.57704574,0.81479996,-0.9959607,-0.43142137,0.001720614,1.1681954,-0.6740126,0.077909656,0.8206399,0.32735547,56-95,56,95
-0.55572987,0.8720649,0.8768681,-0.7223385,0.43321067,1.1258633,-0.55814046,0.052227307,0.8874763,0.23656897,56-96,56,96
-0.6115326,0.815128,-0.9470349,-0.41607434,-0.14828737,1.1974584,-0.74580145,0.012405343,0.73268205,0.17980261,56-97,56,97
-0.58056825,0.8829565,0.8146172,-0.6650154,0.37350526,0.93832636,-0.6619703,0.055576984,0.70107996,0.26533192,56-98,56,98
0.3028267,-1.136906,0.7046574,-0.6012361,1.1250745,0.123857,-0.8763231,-0.20375544,0.56152576,0.097069964,57-60,57,60
0.13413608,-1.1998956,-1.0684997,-0.41067877,0.37769648,0.53099614,-0.8601464,-0.15775722,0.6193521,0.054388702,57-63,57,63
0.1907678,-1.120318,0.8950727,-0.52912354,0.76030153,0.34568667,-0.9133867,-0.28060198,0.54150563,-0.1948763,57-64,57,64
0.09274968,-1.1840818,-0.93438524,-0.33412895,0.1937874,0.5779061,-1.0417918,-0.16077521,0.4426065,-0.24670991,57-65,57,65
0.10965402,-1.1276042,0.8351193,-0.49338484,0.7796477,0.263778,-1.0434483,-0.21375902,0.5167161,-0.15922394,57-66,57,66
0.056653533,-1.1951834,-0.9886668,-0.3452924,0.25475562,0.49944144,-1.1091872,-0.18206994,0.56729144,-0.26714635,57-67,57,67
0.07291696,-1.1370329,0.8518574,-0.492735,0.68193686,0.3821412,-1.1033362,-0.28070396,0.74453306,-0.30870718,57-68,57,68
-0.0070362487,-1.1970608,-0.91984713,-0.35655975,0.15451631,0.5996506,-1.1020356,-0.1923579,0.6674596,-0.2678029,57-69,57,69
0.0152841145,-1.1199492,0.96078694,-0.51242507,0.4315298,0.475687,-1.1868641,-0.1336058,0.5676146,-0.33944717,57-70,57,70
-0.06042841,-1.1815515,-0.8622821,-0.3050093,-0.032238167,0.65030897,-1.1858028,-0.1221591,0.4055074,-0.3846524,57-71,57,71
-0.014695133,-1.1247647,0.96742153,-0.45710918,0.19386466,0.6566055,-1.1085832,-0.104323946,0.42875484,-0.3084903,57-72,57,72
-0.10432802,-1.1877452,-0.8698271,-0.3108745,-0.16382203,0.8155263,-1.0790274,-0.11508216,0.51109236,-0.44204733,57-73,57,73
-0.05959517,-1.1320788,1.0462344,-0.5651634,-0.008319647,0.8278924,-0.8965718,-0.036182825,0.5281535,-0.17059515,57-74,57,74
-0.16340524,-1.194861,-0.63849396,-0.3975149,-0.53191084,1.0558645,-0.8380438,0.025789361,0.5878381,-0.29558405,57-75,57,75
-0.10527342,-1.1332239,1.1290029,-0.6269963,-0.25149867,0.9779686,-0.6994075,0.027226344,0.34711877,0.0066858735,57-76,57,76
-0.18985847,-1.1697258,-0.5542973,-0.34964284,-0.7531719,1.1878349,-0.5910643,0.033123776,0.38173681,0.093372636,57-77,57,77
-0.15476649,-1.1329366,1.2000957,-0.6335489,-0.39483595,1.1246523,-0.42083144,0.09516869,0.40394986,0.18586005,57-78,57,78
-0.21994074,-1.1742643,-0.5283457,-0.4167415,-0.989186,1.4044272,-0.33605126,0.24232334,0.19461817,0.4094788,57-79,57,79
-0.16542403,-1.1126908,1.3084623,-0.55961764,-0.6296206,1.2716155,-0.17726818,0.3054476,0.23789416,0.69171894,57-80,57,80
-0.27141666,-1.1535475,-0.3251658,-0.4031498,-1.1214823,1.5381908,-0.10043985,0.27763408,0.12154454,0.6668732,57-81,57,81
-0.24724422,-1.1176984,1.457685,-0.6359543,-0.49509934,1.2039899,0.09369237,0.46337852,0.36855942,1.2430297,57-82,57,82
-0.33852217,-1.2006594,-1.1323184,-0.57488656,0.30800143,0.60433453,0.032679338,0.49490654,0.35940707,1.478872,57-83,57,83
-0.32334834,-1.1538666,0.15785521,-0.6725244,1.6616255,-0.061941735,0.13029227,0.2648621,0.45207968,1.6785461,57-84,57,84
-0.37631428,-1.2046309,-1.4787098,-0.5776364,1.1994382,0.20531881,0.10564637,0.16106161,0.75627345,1.5199795,57-85,57,85
-0.36900604,-1.1435518,0.28233966,-0.6452594,1.52189,0.013291397,-0.32344118,0.12414573,0.62137085,0.99158365,57-86,57,86
-0.44728178,-1.2035723,-1.402962,-0.4292922,1.1658809,0.21365152,-0.22290014,-0.03286499,0.7419227,0.8802176,57-87,57,87
-0.4285029,-1.1441381,0.34176886,-0.5369152,1.5534954,0.058551256,-0.3915202,-0.06717608,0.93575,0.5677588,57-88,57,88
-0.48525533,-1.1998757,-1.3205851,-0.2973106,0.79296404,0.38697973,-0.71694946,-0.12881127,0.90145254,0.27183568,57-89,57,89
-0.47186315,-1.1315199,0.59964424,-0.60696024,1.1787342,0.3513035,-0.6030895,-0.34679502,0.9609625,0.10668393,57-90,57,90
-0.55337095,-1.1906419,-1.0583014,-0.2623323,0.4033298,0.68169224,-0.59465384,-0.24526541,0.8454263,0.09520153,57-91,57,91
-0.5305987,-1.1330609,0.768506,-0.5466403,0.44391733,0.7760165,-0.46695605,-0.34236136,0.79804474,0.1763322,57-92,57,92
-0.6074108,-1.1788841,-0.9527895,-0.28989032,-0.14498107,0.96831596,-0.64815074,-0.33851287,0.6314989,0.021591313,57-93,57,93
-0.57028127,-1.1250529,0.9620416,-0.47293234,0.34957737,0.74780464,-0.37890372,-0.35580933,0.69912034,0.40754813,57-94,57,94
-0.63058496,-1.1823211,-0.8984196,-0.28300175,-0.19065817,0.9319991,-0.38811517,-0.43040708,0.68980914,0.2597994,57-95,57,95
-0.60926914,-1.1250565,0.97440916,-0.5739189,0.24083182,0.88966703,-0.27224323,-0.45608974,0.7566455,0.16901287,57-96,57,96
-0.6650719,-1.1819934,-0.84949404,-0.26765463,-0.3406663,0.9612622,-0.4599041,-0.49591145,0.60185134,0.11224644,57-97,57,97
-0.63410753,-1.1141648,0.912158,-0.5165957,0.18112636,0.7021302,-0.37607297,-0.45273986,0.5702491,0.1977758,57-98,57,98
-0.72729266,-1.1738892,-0.76922286,-0.29684943,-0.18304911,0.8448759,-0.26968682,-0.39713186,0.6749469,0.36279228,57-99,57,99
-0.6847737,-1.1144449,0.8498788,-0.3789115,0.2156041,0.6269461,-0.27598006,-0.42333552,0.5997731,0.37588298,57-100,57,100
0.0915168,0.75877666,-1.1335111,-0.6185126,0.10801626,0.080948815,-1.0747858,-0.025563331,0.628045,0.12293402,58-63,58,63
0.14814854,0.8383544,0.83006144,-0.73695713,0.4906211,-0.10436079,-1.128026,-0.14840852,0.5501985,-0.12633103,58-64,58,64
